"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Gemeente","Jongeren..15.tot.27.jaar...aantal.","Leeftijd","Marges","Regioaanduiding.Soort.regio..omschrijving.","Psychische.klachten....","Hoog.risico.op.angst.of.depressie...."
"948","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Staphorst",3100,"18 jaar of ouder","Waarde","Gemeente  ",15.4,6.5
"949","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stede Broec",3100,"18 jaar of ouder","Waarde","Gemeente  ",19.6,8.5
"950","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Steenbergen",3100,"18 jaar of ouder","Waarde","Gemeente  ",20.3,8.6
"951","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Steenwijkerland",6100,"18 jaar of ouder","Waarde","Gemeente  ",17.7,8
"952","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stein (L.)",2900,NA,NA,NA,NA,NA
"953","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stichtse Vecht",8100,"18 jaar of ouder","Waarde","Gemeente  ",19.1,8.2
"954","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Súdwest-Fryslân",12200,"18 jaar of ouder","Waarde","Gemeente  ",17.8,7.9
"955","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Terneuzen",6600,"18 jaar of ouder","Waarde","Gemeente  ",21.1,8.8
"956","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Terschelling",900,"18 jaar of ouder","Waarde","Gemeente  ",17.3,7.3
"957","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Texel",1700,"18 jaar of ouder","Waarde","Gemeente  ",18,7.6
"958","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Teylingen",5400,"18 jaar of ouder","Waarde","Gemeente  ",18.6,8.1
"959","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tholen",3900,"18 jaar of ouder","Waarde","Gemeente  ",20.1,8.7
"960","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tiel",6300,"18 jaar of ouder","Waarde","Gemeente  ",23.4,11.3
"961","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tilburg",43100,"18 jaar of ouder","Waarde","Gemeente  ",26.1,12.2
"962","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tubbergen",3500,"18 jaar of ouder","Waarde","Gemeente  ",14.8,6
"963","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Twenterand",5200,"18 jaar of ouder","Waarde","Gemeente  ",16.8,7.9
"964","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tynaarlo",3700,"18 jaar of ouder","Waarde","Gemeente  ",15.1,5.9
"965","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tytsjerksteradiel",4300,"18 jaar of ouder","Waarde","Gemeente  ",16.4,6.7
"966","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Uitgeest",2000,"18 jaar of ouder","Waarde","Gemeente  ",17.8,7.7
"967","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Uithoorn",4200,"18 jaar of ouder","Waarde","Gemeente  ",21.5,9.5
"968","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Urk",4200,"18 jaar of ouder","Waarde","Gemeente  ",16.9,7.8
"969","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Utrecht (gemeente)",72400,NA,NA,NA,NA,NA
"970","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Utrechtse Heuvelrug",6200,"18 jaar of ouder","Waarde","Gemeente  ",17.3,7.2
"971","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vaals",1500,"18 jaar of ouder","Waarde","Gemeente  ",24.8,11.4
"972","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Valkenburg aan de Geul",1700,"18 jaar of ouder","Waarde","Gemeente  ",21.5,8.9
"973","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Valkenswaard",3800,"18 jaar of ouder","Waarde","Gemeente  ",20.3,8.7
"974","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veendam",3700,"18 jaar of ouder","Waarde","Gemeente  ",22.2,11
"975","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veenendaal",10200,"18 jaar of ouder","Waarde","Gemeente  ",20.8,9.9
"976","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veere",2600,"18 jaar of ouder","Waarde","Gemeente  ",14.8,5.7
"977","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veldhoven",5800,"18 jaar of ouder","Waarde","Gemeente  ",19.6,8.3
"978","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Velsen",9200,"18 jaar of ouder","Waarde","Gemeente  ",21.2,10.1
"979","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Venlo",14000,"18 jaar of ouder","Waarde","Gemeente  ",23.7,11
"980","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Venray",6100,"18 jaar of ouder","Waarde","Gemeente  ",20.5,9
"981","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vijfheerenlanden",8100,"18 jaar of ouder","Waarde","Gemeente  ",19.9,9.1
"982","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vlaardingen",9800,"18 jaar of ouder","Waarde","Gemeente  ",26.9,12.8
"983","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vlieland",200,"18 jaar of ouder","Waarde","Gemeente  ",17.3,9
"984","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vlissingen",5900,"18 jaar of ouder","Waarde","Gemeente  ",22.6,10.2
"985","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voerendaal",1300,"18 jaar of ouder","Waarde","Gemeente  ",19.9,8.5
"986","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voorne aan Zee",9000,NA,NA,NA,NA,NA
"987","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voorschoten",3300,"18 jaar of ouder","Waarde","Gemeente  ",18.8,8
"988","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voorst",3200,"18 jaar of ouder","Waarde","Gemeente  ",15.6,6.7
"989","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vught",3600,"18 jaar of ouder","Waarde","Gemeente  ",17.7,7.3
"990","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waadhoeke",6300,"18 jaar of ouder","Waarde","Gemeente  ",17.1,7.7
"991","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waalre",2000,"18 jaar of ouder","Waarde","Gemeente  ",17.4,6.7
"992","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waalwijk",6600,"18 jaar of ouder","Waarde","Gemeente  ",21.4,9.7
"993","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waddinxveen",4200,"18 jaar of ouder","Waarde","Gemeente  ",20.4,9.1
"994","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wageningen",11300,"18 jaar of ouder","Waarde","Gemeente  ",25.4,11.9
"995","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wassenaar",3500,"18 jaar of ouder","Waarde","Gemeente  ",19.2,8.2
"996","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waterland",2200,"18 jaar of ouder","Waarde","Gemeente  ",17.7,7
"997","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Weert",6800,"18 jaar of ouder","Waarde","Gemeente  ",21.7,9.3
"998","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","West Betuwe",7600,"18 jaar of ouder","Waarde","Gemeente  ",17.3,7.3
"999","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","West Maas en Waal",2400,"18 jaar of ouder","Waarde","Gemeente  ",17.2,7.3
"1000","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westerkwartier",8600,"18 jaar of ouder","Waarde","Gemeente  ",16.4,6.8
"1001","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westerveld",2200,"18 jaar of ouder","Waarde","Gemeente  ",15.1,6.1
"1002","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westervoort",1700,"18 jaar of ouder","Waarde","Gemeente  ",19.9,9.3
"1003","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westerwolde",3400,"18 jaar of ouder","Waarde","Gemeente  ",19.7,8.4
"1004","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westland",15700,"18 jaar of ouder","Waarde","Gemeente  ",19.2,8.4
"1005","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Weststellingwerf",3300,"18 jaar of ouder","Waarde","Gemeente  ",17.5,7.7
"1006","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wierden",3600,"18 jaar of ouder","Waarde","Gemeente  ",15,6.5
"1007","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wijchen",5700,"18 jaar of ouder","Waarde","Gemeente  ",18.3,8.1
"1008","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wijdemeren",2900,"18 jaar of ouder","Waarde","Gemeente  ",17.2,6.9
"1009","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wijk bij Duurstede",3100,"18 jaar of ouder","Waarde","Gemeente  ",17.8,7.7
"1010","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Winterswijk",4000,"18 jaar of ouder","Waarde","Gemeente  ",18.7,8.7
"1011","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Woensdrecht",2700,"18 jaar of ouder","Waarde","Gemeente  ",19.9,8.4
"1012","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Woerden",7500,"18 jaar of ouder","Waarde","Gemeente  ",19.2,8.4
"1013","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","De Wolden",3200,"18 jaar of ouder","Waarde","Gemeente  ",15,6.1
"1014","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wormerland",2300,"18 jaar of ouder","Waarde","Gemeente  ",20.1,8.8
"1015","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Woudenberg",2100,"18 jaar of ouder","Waarde","Gemeente  ",17,7.3
"1016","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zaanstad",22000,"18 jaar of ouder","Waarde","Gemeente  ",25.4,12.3
"1017","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zaltbommel",4800,"18 jaar of ouder","Waarde","Gemeente  ",19.1,8.3
"1018","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zandvoort",1900,"18 jaar of ouder","Waarde","Gemeente  ",21,9.9
"1019","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zeewolde",3700,"18 jaar of ouder","Waarde","Gemeente  ",19.4,8.6
"1020","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zeist",9500,"18 jaar of ouder","Waarde","Gemeente  ",21.4,9.5
"1021","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zevenaar",5600,"18 jaar of ouder","Waarde","Gemeente  ",19.5,9
"1022","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zoetermeer",16900,"18 jaar of ouder","Waarde","Gemeente  ",23.4,11.1
"1023","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zoeterwoude",1200,"18 jaar of ouder","Waarde","Gemeente  ",17.5,7.1
"1024","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zuidplas",6100,"18 jaar of ouder","Waarde","Gemeente  ",19.1,8.3
"1025","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zundert",2900,"18 jaar of ouder","Waarde","Gemeente  ",18.5,7.4
"1026","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zutphen",6500,"18 jaar of ouder","Waarde","Gemeente  ",20.5,10.1
"1027","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zwartewaterland",3800,"18 jaar of ouder","Waarde","Gemeente  ",16.6,7.3
"1028","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zwijndrecht",5900,"18 jaar of ouder","Waarde","Gemeente  ",23.9,11.1
"1029","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zwolle",21300,"18 jaar of ouder","Waarde","Gemeente  ",21.6,10.3
"1030","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nederland",2668600,NA,NA,NA,NA,NA
"1031","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Aa en Hunze",2900,NA,NA,NA,NA,NA
"1032","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Aalsmeer",5000,NA,NA,NA,NA,NA
"1033","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Aalten",3600,NA,NA,NA,NA,NA
"1034","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Achtkarspelen",4100,NA,NA,NA,NA,NA
"1035","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alblasserdam",2900,NA,NA,NA,NA,NA
"1036","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Albrandswaard",3600,NA,NA,NA,NA,NA
"1037","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alkmaar",14800,NA,NA,NA,NA,NA
"1038","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Almelo",11000,NA,NA,NA,NA,NA
"1039","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Almere",32900,NA,NA,NA,NA,NA
"1040","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alphen aan den Rijn",15700,NA,NA,NA,NA,NA
"1041","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alphen-Chaam",1300,NA,NA,NA,NA,NA
"1042","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Altena",8300,NA,NA,NA,NA,NA
"1043","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ameland",500,NA,NA,NA,NA,NA
"1044","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Amersfoort",23600,NA,NA,NA,NA,NA
"1045","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Amstelveen",14100,NA,NA,NA,NA,NA
"1046","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Amsterdam",165000,NA,NA,NA,NA,NA
"1047","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Apeldoorn",23200,NA,NA,NA,NA,NA
"1048","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Arnhem",27900,NA,NA,NA,NA,NA
"1049","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Assen",10100,NA,NA,NA,NA,NA
"1050","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Asten",2300,NA,NA,NA,NA,NA
"1051","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Baarle-Nassau",800,NA,NA,NA,NA,NA
"1052","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Baarn",2800,NA,NA,NA,NA,NA
"1053","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Barendrecht",7200,NA,NA,NA,NA,NA
"1054","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Barneveld",9700,NA,NA,NA,NA,NA
"1055","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beek (L.)",1800,NA,NA,NA,NA,NA
"1056","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beekdaelen",3900,NA,NA,NA,NA,NA
"1057","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beesel",1700,NA,NA,NA,NA,NA
"1058","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Berg en Dal",4400,NA,NA,NA,NA,NA
"1059","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergeijk",2600,NA,NA,NA,NA,NA
"1060","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergen (L.)",1600,NA,NA,NA,NA,NA
"1061","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergen (NH.)",3500,NA,NA,NA,NA,NA
"1062","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergen op Zoom",9000,NA,NA,NA,NA,NA
"1063","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Berkelland",5800,NA,NA,NA,NA,NA
"1064","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bernheze",4700,NA,NA,NA,NA,NA
"1065","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Best",4200,NA,NA,NA,NA,NA
"1066","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beuningen",3300,NA,NA,NA,NA,NA
"1067","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beverwijk",5800,NA,NA,NA,NA,NA
"1068","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Bilt",5300,NA,NA,NA,NA,NA
"1069","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bladel",2800,NA,NA,NA,NA,NA
"1070","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Blaricum",1300,NA,NA,NA,NA,NA
"1071","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bloemendaal",2800,NA,NA,NA,NA,NA
"1072","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bodegraven-Reeuwijk",4900,NA,NA,NA,NA,NA
"1073","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Boekel",1700,NA,NA,NA,NA,NA
"1074","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Borger-Odoorn",3000,NA,NA,NA,NA,NA
"1075","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Borne",3000,NA,NA,NA,NA,NA
"1076","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Borsele",3100,NA,NA,NA,NA,NA
"1077","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Boxtel",4700,NA,NA,NA,NA,NA
"1078","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Breda",31800,NA,NA,NA,NA,NA
"1079","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bronckhorst",4700,NA,NA,NA,NA,NA
"1080","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Brummen",2500,NA,NA,NA,NA,NA
"1081","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Brunssum",3200,NA,NA,NA,NA,NA
"1082","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bunnik",1900,NA,NA,NA,NA,NA
"1083","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bunschoten",3400,NA,NA,NA,NA,NA
"1084","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Buren",3600,NA,NA,NA,NA,NA
"1085","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Capelle aan den IJssel",9200,NA,NA,NA,NA,NA
"1086","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Castricum",4600,NA,NA,NA,NA,NA
"1087","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Coevorden",4600,NA,NA,NA,NA,NA
"1088","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Cranendonck",2600,NA,NA,NA,NA,NA
"1089","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Culemborg",3800,NA,NA,NA,NA,NA
"1090","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dalfsen",4200,NA,NA,NA,NA,NA
"1091","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dantumadiel",2600,NA,NA,NA,NA,NA
"1092","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Delft",28300,NA,NA,NA,NA,NA
"1093","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Deurne",4500,NA,NA,NA,NA,NA
"1094","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Deventer",15300,NA,NA,NA,NA,NA
"1095","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Diemen",6200,NA,NA,NA,NA,NA
"1096","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dijk en Waard",12500,NA,NA,NA,NA,NA
"1097","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dinkelland",4000,NA,NA,NA,NA,NA
"1098","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Doesburg",1300,NA,NA,NA,NA,NA
"1099","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Doetinchem",8300,NA,NA,NA,NA,NA
"1100","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dongen",3500,NA,NA,NA,NA,NA
"1101","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dordrecht",17200,NA,NA,NA,NA,NA
"1102","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Drechterland",2800,NA,NA,NA,NA,NA
"1103","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Drimmelen",3500,NA,NA,NA,NA,NA
"1104","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dronten",6800,NA,NA,NA,NA,NA
"1105","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Druten",2600,NA,NA,NA,NA,NA
"1106","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Duiven",3400,NA,NA,NA,NA,NA
"1107","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Echt-Susteren",3600,NA,NA,NA,NA,NA
"1108","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Edam-Volendam",5400,NA,NA,NA,NA,NA
"1109","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ede",19200,NA,NA,NA,NA,NA
"1110","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eemnes",1300,NA,NA,NA,NA,NA
"1111","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eemsdelta",5700,NA,NA,NA,NA,NA
"1112","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eersel",2500,NA,NA,NA,NA,NA
"1113","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eijsden-Margraten",2800,NA,NA,NA,NA,NA
"1114","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eindhoven",44600,NA,NA,NA,NA,NA
"1115","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Elburg",3500,NA,NA,NA,NA,NA
"1116","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Emmen",14900,NA,NA,NA,NA,NA
"1117","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Enkhuizen",2500,NA,NA,NA,NA,NA
"1118","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Enschede",31900,NA,NA,NA,NA,NA
"1119","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Epe",4000,NA,NA,NA,NA,NA
"1120","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ermelo",3900,NA,NA,NA,NA,NA
"1121","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Etten-Leur",5900,NA,NA,NA,NA,NA
"1122","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Fryske Marren",6700,NA,NA,NA,NA,NA
"1123","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Geertruidenberg",2900,NA,NA,NA,NA,NA
"1124","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Geldrop-Mierlo",5300,NA,NA,NA,NA,NA
"1125","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gemert-Bakel",4000,NA,NA,NA,NA,NA
"1126","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gennep",2300,NA,NA,NA,NA,NA
"1127","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gilze en Rijen",3700,NA,NA,NA,NA,NA
"1128","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Goeree-Overflakkee",6800,NA,NA,NA,NA,NA
"1129","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Goes",5000,NA,NA,NA,NA,NA
"1130","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Goirle",2900,NA,NA,NA,NA,NA
"1131","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gooise Meren",7100,NA,NA,NA,NA,NA
"1132","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gorinchem",5500,NA,NA,NA,NA,NA
"1133","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gouda",10700,NA,NA,NA,NA,NA
"1134","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","'s-Gravenhage (gemeente)",89800,NA,NA,NA,NA,NA
"1135","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Groningen (gemeente)",67300,NA,NA,NA,NA,NA
"1136","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gulpen-Wittem",1400,NA,NA,NA,NA,NA
"1137","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Haaksbergen",3200,NA,NA,NA,NA,NA
"1138","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Haarlem",21300,NA,NA,NA,NA,NA
"1139","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Haarlemmermeer",24000,NA,NA,NA,NA,NA
"1140","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Halderberge",3900,NA,NA,NA,NA,NA
"1141","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hardenberg",9400,NA,NA,NA,NA,NA
"1142","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Harderwijk",6900,NA,NA,NA,NA,NA
"1143","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hardinxveld-Giessendam",2900,NA,NA,NA,NA,NA
"1144","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Harlingen",2100,NA,NA,NA,NA,NA
