"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Regio.s","Jongeren..15.tot.27.jaar...aantal."
"4728","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Krimpenerwaard",6700
"4729","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Laarbeek",2300
"4730","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Laarbeek",2400
"4731","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Laarbeek",2500
"4732","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Laarbeek",2500
"4733","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Land van Cuijk",9500
"4734","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Land van Cuijk",9800
"4735","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Land van Cuijk",9900
"4736","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Land van Cuijk",9900
"4737","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Landgraaf",2900
"4738","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Landgraaf",3000
"4739","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Landgraaf",3000
"4740","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Landgraaf",3000
"4741","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Landsmeer",900
"4742","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Landsmeer",1000
"4743","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Landsmeer",1000
"4744","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Landsmeer",1000
"4745","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Lansingerland",5700
"4746","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Lansingerland",6000
"4747","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Lansingerland",6300
"4748","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Lansingerland",6400
"4749","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Laren (NH.)",500
"4750","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Laren (NH.)",600
"4751","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Laren (NH.)",600
"4752","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Laren (NH.)",600
"4753","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Leeuwarden",14100
"4754","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Leeuwarden",15400
"4755","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Leeuwarden",16200
"4756","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Leeuwarden",16500
"4757","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Leiden",16700
"4758","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Leiden",18000
"4759","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Leiden",18600
"4760","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Leiden",20000
"4761","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Leiderdorp",2400
"4762","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Leiderdorp",2500
"4763","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Leiderdorp",2500
"4764","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Leiderdorp",2500
"4765","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Leidschendam-Voorburg",5300
"4766","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Leidschendam-Voorburg",5700
"4767","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Leidschendam-Voorburg",5800
"4768","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Leidschendam-Voorburg",6000
"4769","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Lelystad",7500
"4770","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Lelystad",8100
"4771","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Lelystad",8700
"4772","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Lelystad",8900
"4773","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Leudal",3500
"4774","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Leudal",3500
"4775","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Leudal",3700
"4776","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Leudal",3600
"4777","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Leusden",2700
"4778","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Leusden",2900
"4779","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Leusden",3000
"4780","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Leusden",3100
"4781","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Lingewaard",4500
"4782","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Lingewaard",4800
"4783","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Lingewaard",4900
"4784","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Lingewaard",4900
"4785","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Lisse",2300
"4786","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Lisse",2300
"4787","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Lisse",2400
"4788","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Lisse",2500
"4789","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Lochem",2800
"4790","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Lochem",2900
"4791","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Lochem",3000
"4792","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Lochem",3000
"4793","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Loon op Zand",2400
"4794","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Loon op Zand",2500
"4795","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Loon op Zand",2500
"4796","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Loon op Zand",2500
"4797","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Lopik",1900
"4798","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Lopik",1900
"4799","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Lopik",1900
"4800","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Lopik",1900
"4801","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Losser",2200
"4802","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Losser",2400
"4803","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Losser",2500
"4804","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Losser",2400
"4805","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Maasdriel",2700
"4806","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Maasdriel",2700
"4807","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Maasdriel",2800
"4808","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Maasdriel",2800
"4809","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Maasgouw",2000
"4810","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Maasgouw",2000
"4811","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Maasgouw",2100
"4812","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Maasgouw",2100
"4813","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Maashorst",6300
"4814","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Maashorst",6500
"4815","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Maashorst",6600
"4816","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Maashorst",6500
"4817","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Maassluis",3200
"4818","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Maassluis",3300
"4819","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Maassluis",3500
"4820","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Maassluis",3500
"4821","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Maastricht",12800
"4822","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Maastricht",14000
"4823","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Maastricht",14700
"4824","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Maastricht",15800
"4825","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Medemblik",4800
"4826","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Medemblik",4900
"4827","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Medemblik",5100
"4828","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Medemblik",5100
"4829","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Meerssen",1500
"4830","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Meerssen",1500
"4831","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Meerssen",1600
"4832","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Meerssen",1600
"4833","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Meierijstad",8800
"4834","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Meierijstad",9200
"4835","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Meierijstad",9400
"4836","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Meierijstad",9500
"4837","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Meppel",3400
"4838","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Meppel",3700
"4839","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Meppel",3900
"4840","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Meppel",3900
"4841","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Middelburg (Z.)",4800
"4842","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Middelburg (Z.)",5000
"4843","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Middelburg (Z.)",5300
"4844","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Middelburg (Z.)",5300
"4845","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Midden-Delfland",2000
"4846","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Midden-Delfland",2000
"4847","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Midden-Delfland",2000
"4848","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Midden-Delfland",2000
"4849","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Midden-Drenthe",3300
"4850","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Midden-Drenthe",3400
"4851","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Midden-Drenthe",3500
"4852","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Midden-Drenthe",3500
"4853","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Midden-Groningen",5200
"4854","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Midden-Groningen",5500
"4855","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Midden-Groningen",5800
"4856","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Midden-Groningen",5700
"4857","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Moerdijk",3500
"4858","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Moerdijk",3800
"4859","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Moerdijk",4000
"4860","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Moerdijk",4000
"4861","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Molenlanden",5600
"4862","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Molenlanden",5900
"4863","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Molenlanden",6000
"4864","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Molenlanden",6100
"4865","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Montferland",3600
"4866","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Montferland",3800
"4867","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Montferland",3900
"4868","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Montferland",3900
"4869","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Montfoort",1700
"4870","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Montfoort",1700
"4871","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Montfoort",1700
"4872","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Montfoort",1700
"4873","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Mook en Middelaar",700
"4874","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2021","Mook en Middelaar",700
"4875","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2022","Mook en Middelaar",700
"4876","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2023*","Mook en Middelaar",700
"4877","Totaal ","Arb.pos.: werkzame beroepsbevolking","Totaal met of zonder uitkering","Totaal","2020","Neder-Betuwe",3300
